ReviewID,Product,Category,Source,Country,Rating,Sentiment,Review,WordCount,CharCount,Topic
R00998,Team Chat,Software,Marketplace,India,5,Positive,The product has worked well for me; team chat. I have been testing the team chat in normal day-to-day use. support responded quickly. There were a few details that influenced my overall impression.,33,197,support
R04333,Travel Adapter,Accessories,Marketplace,Ghana,4,Neutral,"I am still deciding about travel adapter. I have been testing the travel adapter in normal day-to-day use. it mostly matched the description, with a few differences. There were a few details that influenced my overall impression.",37,229,expectations
R10276,Project Planner,Software,Marketplace,United States,3,Neutral,"So far, project planner. I chose the project planner after comparing a few options. it is neither especially cheap nor expensive. I compared the experience with a couple of similar products.",31,190,value
R01177,Cloud Storage,Software,Email Survey,United Kingdom,1,Negative,I expected more from cloud storage. I've been testing the cloud storage in normal day-to-day use. the cost is difficult to justify. That is the part I noticed most during everyday use.,32,184,value
R11622,Body Lotion,Beauty,Website,United States,5,Positive,This has been a good purchase; body lotion. I have been testing the body lotion in normal day-to-day use. the feature set is practical. There were a few details that influenced my overall impression.,34,199,features
R00552,Keyboard,Accessories,Website,Ghana,3,Negative,"Unfortunately, keyboard. I chose the keyboard after comparing a few options. the instructions left out important steps. That is the part I noticed most during everyday use.",27,172,setup
R04373,Rice Cooker,Appliances,Email Survey,Canada,4,Positive,I had a smooth experience with rice cooker. I bought the rice cooker for regular use. the payment process was simple. I am basing this on my experience over the last few weeks.,33,176,billing
R03498,Laptop Stand,Accessories,Email Survey,India,1,Negative,I expected more from laptop stand. I chose the laptop stand after comparing a few options. getting started took much longer than it should have. I've used it several times before writing this review.,34,199,setup
R05150,Smart Watch,Electronics,Email Survey,India,5,Positive,My experience with smart watch. I have been testing the smart watch in normal day-to-day use. the materials seem durable. I would describe the overall experience this way after trying it for a while.,34,199,quality
R04820,Electric Shaver,Beauty,Email Survey,Canada,5,Positive,So far I am happy with electric shaver. electric shaver has been part of my routine for a while. the materials seem durable. There were a few details that influenced my overall impression.,33,188,quality
R11007,Power Bank,Electronics,Email Survey,Ghana,3,Neutral,I am still deciding about power bank. I chose the power bank after comparing a few options. some options are helpful while others feel unnecessary. I compared the experience with a couple of similar products.,35,208,features
R06923,USB Cable,Accessories,Email Survey,Kenya,4,Positive,"After several weeks, usb cable. usb cable has been part of my routine for a while. the order arrived earlier than expected. I have used it several times before writing this review.",32,180,delivery
R07770,Power Bank,Electronics,Email Survey,Nigeria,3,Negative,I am not satisfied with power bank. I chose the power bank after comparing a few options. I had trouble understanding the invoice. That is the part I noticed most during everyday use.,33,183,billing
R09792,Wireless Headphones,Electronics,Website,United Kingdom,2,Neutral,"My experience with wireless headphones. I bought the wireless headphones for regular use. I received an answer, although it took some follow-up. That is the part I noticed most during everyday use.",32,197,support
R07211,Blender,Home,Email Survey,United Kingdom,4,Neutral,I have been using blender. I bought the blender for regular use. support eventually answered my question. There were a few details that influenced my overall impression.,27,169,support
R10650,Coffee Maker,Home,Website,Nigeria,3,Negative,"Unfortunately, coffee maker. coffee maker has been part of my routine for a while. important features are missing. I am basing this on my experience over the last few weeks.",30,173,features
R00694,Tablet,Electronics,Marketplace,Nigeria,4,Positive,I would gladly use tablet. I chose the tablet after comparing a few options. the materials seem durable. That is the part I noticed most during everyday use.,28,157,quality
R02534,Microwave Oven,Appliances,Website,India,5,Positive,I was pleasantly surprised by microwave oven. I bought the microwave oven for regular use. the controls are easy to understand. There were a few details that influenced my overall impression.,31,191,usability
R03444,Standing Fan,Appliances,Marketplace,India,1,Negative,I have had problems with standing fan. I chose the standing fan after comparing a few options. the build feels flimsy. I would describe the overall experience this way after trying it for a while.,35,196,quality
R00983,USB Cable,Accessories,Email Survey,Ghana,5,Positive,I am satisfied with usb cable. usb cable has been part of my routine for a while. support responded quickly. I would describe the overall experience this way after trying it for a while.,34,186,support
R09501,Hair Dryer,Beauty,Email Survey,India,3,Neutral,I've mixed feelings about hair dryer. The hair dryer was purchased for a specific need. the speed is fine for my normal use. There were a few details that influenced my overall impression.,33,188,performance
R11292,Keyboard,Accessories,Website,Kenya,5,Positive,I was pleasantly surprised by keyboard. I chose the keyboard after comparing a few options. the interface feels intuitive. I am basing this on my experience over the last few weeks.,31,181,usability
